Type,Price,Amount,Balance,BTC
Buy,98407000.0,0.0035208080328003434,13510811.771020569,0.003605340008983483
Buy,97925000.0,0.0035381379227345765,13164166.292197375,0.007143477931718059
Sell,99750000.0,0.0035717389658590296,13520269.11356089,0.0035717389658590296
Sell,99922000.0,0.0017858694829295148,13698627.540208938,0.0017858694829295148
Sell,100255000.0,0.0008929347414647574,13788103.952128233,0.0008929347414647574
Sell,96549000.0,0.0004464673707323787,13831188.377315985,0.0004464673707323787
Sell,98624000.0,0.00022323368536618935,13853193.568202047,0.00022323368536618935
Sell,99003000.0,0.00011161684268309467,13864238.445277063,0.00011161684268309467
Sell,99063000.0,5.580842134154734e-05,13869764.230645599,5.580842134154734e-05
Sell,99569000.0,2.790421067077367e-05,13872541.2358007,2.790421067077367e-05
Buy,98711000.0,0.0035123684083212085,13525658.396427218,0.0035402726189919824
Buy,92477000.0,0.003749141926682255,13178775.557053735,0.007289414545674238
Buy,92477000.0,0.003749141926682255,12831892.717680253,0.011038556472356492
Buy,92477000.0,0.003749141926682255,12485009.87830677,0.014787698399038747
Buy,92477000.0,0.003749141926682255,12138127.038933288,0.018536840325721
Buy,92477000.0,0.003749141926682255,11791244.199559806,0.022285982252403257
Buy,92477000.0,0.003749141926682255,11444361.360186324,0.026035124179085514
Buy,92477000.0,0.003749141926682255,11097478.520812841,0.02978426610576777
Buy,92477000.0,0.003749141926682255,10750595.681439359,0.03353340803245002
Buy,92477000.0,0.003749141926682255,10403712.842065876,0.03728254995913228
Sell,93755000.0,0.01864127497956614,12150551.721407246,0.01864127497956614
Sell,94410000.0,0.00932063748978307,13030073.12612496,0.00932063748978307
Sell,94907000.0,0.004660318744891535,13472148.84881082,0.004660318744891535
Sell,95328000.0,0.0023301593724457674,13694167.216751002,0.0023301593724457674
Sell,95983000.0,0.0011650796862228837,13805939.14635197,0.0011650796862228837
Sell,96492000.0,0.0005825398431114419,13862121.475676209,0.0005825398431114419
Buy,92800000.0,0.003747191319617464,13514208.16456015,0.004329731162728906
Sell,94912000.0,0.002164865581364453,13719577.150757585,0.002164865581364453
Sell,95270000.0,0.0010824327906822264,13822648.961039897,0.0010824327906822264
Buy,92142000.0,0.0037757732318455003,13474567.62324229,0.0048582060225277265
Buy,92002000.0,0.003781518848815331,13126486.285444684,0.008639724871343058
Buy,91363000.0,0.0038079670887417017,12778404.947647078,0.01244769196008476
Buy,90932000.0,0.0038260161123554754,12430323.609849472,0.016273708072440236
Buy,90346000.0,0.0038508323238295897,12082242.272051865,0.020124540396269826
Sell,93888000.0,0.010062270198134913,13026496.333202174,0.010062270198134913
Sell,97330000.0,0.0050311350990674564,13515931.872204814,0.0050311350990674564
Sell,97490000.0,0.0025155675495337282,13761051.931268655,0.0025155675495337282
Sell,97490000.0,0.0012577837747668641,13883611.960800575,0.0012577837747668641
Sell,97629000.0,0.0006288918873834321,13944979.347830895,0.0006288918873834321
Sell,97970000.0,0.00031444594369171603,13975770.213799821,0.00031444594369171603
Sell,98085000.0,0.00015722297184585801,13991183.718385726,0.00015722297184585801
Sell,98201000.0,7.861148592292901e-05,13998899.58505158,7.861148592292901e-05
Sell,98693000.0,3.9305742961464503e-05,14002776.84714083,3.9305742961464503e-05
Buy,96704000.0,0.003619189456536578,13652611.66734602,0.0036584951994980425
Sell,98631000.0,0.0018292475997490213,13832941.97709686,0.0018292475997490213
Sell,98847000.0,0.0009146237998745106,13923304.591933683,0.0009146237998745106
Sell,99498000.0,0.0004573118999372553,13968783.46054393,0.0004573118999372553
Sell,99486000.0,0.00022865594996862766,13991520.15234959,0.00022865594996862766
Buy,97508000.0,0.003591243935530932,13641169.96358946,0.0038198998854995594
Buy,97300000.0,0.0035989210037589937,13290819.77482933,0.0074188208892585535
Buy,96501000.0,0.003628719014992074,12940469.5860692,0.011047539904250628
Buy,96210000.0,0.0036396945605004687,12590119.39730907,0.014687234464751096
Buy,95887000.0,0.003651955047772379,12239769.20854894,0.018339189512523474
Buy,94921000.0,0.0036891205704296217,11889419.019788811,0.022028310082953095
Buy,94844000.0,0.0036921156179173177,11539068.831028681,0.025720425700870412
Sell,95452000.0,0.012860212850435206,12765988.101509923,0.012860212850435206
Sell,95686000.0,0.006430106425217603,13380951.629331592,0.006430106425217603
Sell,95761000.0,0.0032150532126088015,13688674.401668878,0.0032150532126088015
Sell,95834000.0,0.0016075266063044007,13842653.07860506,0.0016075266063044007
Sell,96443000.0,0.0008037633031522004,13920131.664178845,0.0008037633031522004
Sell,97186000.0,0.0004018816515761002,13959169.405733824,0.0004018816515761002
Sell,97662000.0,0.0002009408257880501,13978783.876520472,0.0002009408257880501
Sell,97728000.0,0.00010047041289402505,13988597.739645524,0.00010047041289402505
Sell,98457000.0,5.023520644701252e-05,13993541.274362817,5.023520644701252e-05
Buy,93585000.0,0.0037376297217538643,13643580.216323463,0.003787864928200877
Buy,93585000.0,0.0037376297217538643,13293619.15828411,0.007525494649954742
Buy,93585000.0,0.0037376297217538643,12943658.100244755,0.011263124371708606
Buy,93585000.0,0.0037376297217538643,12593697.0422054,0.01500075409346247
Buy,93585000.0,0.0037376297217538643,12243735.984166047,0.018738383815216336
Buy,93585000.0,0.0037376297217538643,11893774.926126692,0.0224760135369702
Buy,93585000.0,0.0037376297217538643,11543813.868087338,0.026213643258724065
Buy,93585000.0,0.0037376297217538643,11193852.810047984,0.02995127298047793
Buy,93067000.0,0.0037584329301507016,10843891.75200863,0.03370970591062863
Sell,93952000.0,0.016854852955314314,12426647.123293892,0.016854852955314314
Sell,94190000.0,0.008427426477657157,13220029.533574454,0.008427426477657157
Sell,94850000.0,0.0042137132388285784,13619500.398926994,0.0042137132388285784
Sell,94818000.0,0.0021068566194142892,13819168.445901148,0.0021068566194142892
Sell,96002000.0,0.0010534283097071446,13920249.104877358,0.0010534283097071446
Sell,96114000.0,0.0005267141548535723,13970848.396854814,0.0005267141548535723
Buy,93686000.0,0.003739642770855579,13620320.960506264,0.0042663569257091515
Buy,93686000.0,0.003739642770855579,13269793.524157714,0.008005999696564731
Buy,93686000.0,0.003739642770855579,12919266.087809164,0.01174564246742031
Buy,93474000.0,0.0037481243193869503,12568738.651460614,0.01549376678680726
Sell,94323000.0,0.00774688339340363,13299082.579135466,0.00774688339340363
Sell,94278000.0,0.003873441696701815,13664080.325248979,0.003873441696701815
Buy,92651000.0,0.0037825656718975596,13313446.516277513,0.007656007368599374
Sell,93737000.0,0.003828003684299687,13672092.684842035,0.003828003684299687
Sell,93943000.0,0.0019140018421498436,13851809.85636159,0.0019140018421498436
Sell,94144000.0,0.0009570009210749218,13941860.703127911,0.0009570009210749218
Sell,94177000.0,0.0004785004605374609,13986901.909131011,0.0004785004605374609
Sell,93855000.0,0.00023925023026873045,14009345.512077702,0.00023925023026873045
Sell,93722000.0,0.00011962511513436522,14020551.411365805,0.00011962511513436522
Sell,95371000.0,5.981255756718261e-05,14026252.942601832,5.981255756718261e-05
Sell,95600000.0,2.9906278783591306e-05,14029110.553333417,2.9906278783591306e-05
Buy,94171000.0,0.003723260604543115,13678311.979656149,0.0037531668833267065
Buy,93710000.0,0.003741576932989326,13327513.40597888,0.007494743816316032
Sell,96241000.0,0.003747371908158016,13687983.90038201,0.003747371908158016
Sell,96122000.0,0.001873685954079008,13867996.290439354,0.001873685954079008
Sell,96279000.0,0.000936842977039504,13958149.496273248,0.000936842977039504
Buy,94504000.0,0.003714170753033326,13606969.913637267,0.00465101373007283
Buy,94074000.0,0.0037311477437406873,13255790.331001287,0.008382161473813517
Sell,94474000.0,0.0041910807369067585,13651540.518459048,0.0041910807369067585
Sell,99070000.0,0.0020955403684533793,13859041.900169574,0.0020955403684533793
Sell,98899000.0,0.0010477701842266896,13962613.511907684,0.0010477701842266896
Sell,98918000.0,0.0005238850921133448,14014409.266616581,0.0005238850921133448
Buy,96600000.0,0.0036382995192932818,13662773.71527718,0.004162184611406627
Buy,96279000.0,0.0036504298295965995,13311138.16393778,0.007812614441003226
Sell,96399000.0,0.003906307220501613,13687513.991632039,0.003906307220501613
Sell,96413000.0,0.0019531536102508065,13875729.235957637,0.0019531536102508065
Sell,96979000.0,0.0009765768051254032,13970389.324220901,0.0009765768051254032
Sell,96215000.0,0.0004882884025627016,14017346.502539145,0.0004882884025627016
Sell,96624000.0,0.0002441442012813508,14040924.896749102,0.0002441442012813508
Sell,96762000.0,0.0001220721006406754,14052730.931380993,0.0001220721006406754
Sell,96950000.0,6.10360503203377e-05,14058645.41773701,6.10360503203377e-05
Sell,99914000.0,3.051802516016885e-05,14061693.07111388,3.051802516016885e-05
Sell,100042000.0,1.5259012580084426e-05,14063218.849979348,1.5259012580084426e-05
Sell,100028000.0,7.629506290042213e-06,14063981.632652402,7.629506290042213e-06
Buy,99135000.0,0.0035450926446759738,13712363.064038143,0.003552722150966016
Sell,100276000.0,0.001776361075483008,13890400.384051675,0.001776361075483008
Buy,98998000.0,0.0035506295170029028,13538719.322596693,0.005326990592485911
Sell,100491000.0,0.0026634952962429556,13806242.799758537,0.0026634952962429556
Sell,100421000.0,0.0013317476481214778,13939911.362615258,0.0013317476481214778
Sell,100679000.0,0.0006658738240607389,14006917.353592502,0.0006658738240607389
Sell,100346000.0,0.00033293691203036945,14040309.536523415,0.00033293691203036945
Buy,99193000.0,0.00354524684016423,13688469.9469122,0.0038781837521945995
Sell,99854000.0,0.0019390918760972997,13881999.214067921,0.0019390918760972997
Sell,100080000.0,0.0009695459380486499,13978982.85546909,0.0009695459380486499
Sell,100400000.0,0.00048477296902432493,14027629.725956088,0.00048477296902432493
Sell,100910000.0,0.00024238648451216247,14052076.716498135,0.00024238648451216247
Sell,101200000.0,0.00012119324225608123,14064335.340236392,0.00012119324225608123
Sell,101639000.0,6.059662112804062e-05,14070491.240721237,6.059662112804062e-05
Sell,101729000.0,3.029831056402031e-05,14073571.916448187,3.029831056402031e-05
Buy,99332000.0,0.003541044707186943,13721656.906088714,0.0035713430177509633
Sell,100305000.0,0.0017856715088754816,13900679.13089612,0.0017856715088754816
Buy,99658000.0,0.003530206177216401,13548689.849046163,0.005315877686091883
Buy,99151000.0,0.0035482575789354833,13196700.567196205,0.008864135265027367
Sell,100399000.0,0.004432067632513683,13641453.237853829,0.004432067632513683
Sell,100520000.0,0.0022160338162568417,13864097.579204362,0.0022160338162568417
Sell,100550000.0,0.0011080169081284208,13975452.97376662,0.0011080169081284208
Sell,100984000.0,0.0005540084540642104,14031370.990496976,0.0005540084540642104
Sell,101202000.0,0.0002770042270321052,14059390.355590187,0.0002770042270321052
Sell,100945000.0,0.0001385021135160526,14073364.46089114,0.0001385021135160526
Sell,101088000.0,6.92510567580263e-05,14080361.411491282,6.92510567580263e-05
Sell,101365000.0,3.462552837901315e-05,14083869.473267078,3.462552837901315e-05
Sell,101487000.0,1.7312764189506576e-05,14085625.615256129,1.7312764189506576e-05
Sell,101498000.0,8.656382094753288e-06,14086503.781423246,8.656382094753288e-06
Sell,101571000.0,4.328191047376644e-06,14086943.180306774,4.328191047376644e-06
Buy,100416000.0,0.003505501235286655,13734758.676012082,0.0035098294263340318
Buy,99662000.0,0.003532022355988689,13382574.17171739,0.0070418517823227205
Buy,99422000.0,0.003540548490701703,13030389.667422699,0.010582400273024423
Sell,100346000.0,0.0052912001365122115,13561074.960936705,0.0052912001365122115
Sell,100414000.0,0.0026456000682561058,13826597.418547947,0.0026456000682561058
Sell,100445000.0,0.0013228000341280529,13959399.633651225,0.0013228000341280529
Sell,100240000.0,0.0006614000170640264,14025665.221992867,0.0006614000170640264
Sell,100220000.0,0.0003307000085320132,14058791.405470518,0.0003307000085320132
Sell,100301000.0,0.0001653500042660066,14075367.883863015,0.0001653500042660066
Sell,100213000.0,8.26750021330033e-05,14083648.851296775,8.26750021330033e-05
Sell,100276000.0,4.133750106650165e-05,14087791.937974092,4.133750106650165e-05
Sell,100099000.0,2.0668750533250826e-05,14089859.82477309,2.0668750533250826e-05
Sell,100066000.0,1.0334375266625413e-05,14090893.427308721,1.0334375266625413e-05
Sell,100066000.0,5.1671876333127065e-06,14091410.228576537,5.1671876333127065e-06
Sell,100133000.0,2.5835938166563533e-06,14091668.80222468,2.5835938166563533e-06
Sell,100165000.0,1.2917969083281766e-06,14091798.130365584,1.2917969083281766e-06
Sell,100199000.0,6.458984541640883e-07,14091862.816385603,6.458984541640883e-07
Sell,100134000.0,3.2294922708204416e-07,14091895.138414409,3.2294922708204416e-07
Sell,100176000.0,1.6147461354102208e-07,14091911.306207355,1.6147461354102208e-07
Sell,100176000.0,8.073730677051104e-08,14091919.390103828,8.073730677051104e-08
Sell,100603000.0,4.036865338525552e-08,14091923.449280862,4.036865338525552e-08
Sell,100611000.0,2.018432669262776e-08,14091925.479030771,2.018432669262776e-08
Sell,100632000.0,1.009216334631388e-08,14091926.494117556,1.009216334631388e-08
Sell,100979000.0,5.04608167315694e-09,14091927.003411064,5.04608167315694e-09
Sell,100600000.0,2.52304083657847e-09,14091927.257102063,2.52304083657847e-09
Sell,100475000.0,1.261520418289235e-09,14091927.383789951,1.261520418289235e-09
Buy,99431000.0,0.003541370786301266,13739629.196043357,0.003541372047821684
Buy,98890000.0,0.0035607446521662574,13387331.008296764,0.007102116699987941
Sell,99600000.0,0.0035510583499939706,13740839.577250334,0.0035510583499939706
Sell,99887000.0,0.0017755291749969853,13918103.183811907,0.0017755291749969853
Sell,99649000.0,0.0008877645874984927,14006523.804764854,0.0008877645874984927
Sell,99730000.0,0.0004438822937492463,14050770.051729888,0.0004438822937492463
Sell,99969000.0,0.00022194114687462316,14072946.192624541,0.00022194114687462316
Sell,100369000.0,0.00011097057343731158,14084078.629107127,0.00011097057343731158
Sell,100532000.0,5.548528671865579e-05,14089653.886928104,5.548528671865579e-05
Buy,95550000.0,0.0036860121887566256,13737279.234966427,0.0037414974754752814
Sell,97397000.0,0.0018707487377376407,13919393.447118456,0.0018707487377376407
Buy,96341000.0,0.0036572408731000146,13566874.944912024,0.005527989610837655
Sell,98695000.0,0.0027639948054188276,13839531.015999174,0.0027639948054188276
Sell,98900000.0,0.0013819974027094138,13976142.21935557,0.0013819974027094138
Sell,99231000.0,0.0006909987013547069,14044676.427243631,0.0006909987013547069
Sell,99466000.0,0.00034549935067735345,14079024.682938898,0.00034549935067735345
Buy,96872000.0,0.003640437775208544,13726191.77832659,0.003985937125885897
Buy,96872000.0,0.003640437775208544,13373358.873714281,0.007626374901094441
Buy,96872000.0,0.003640437775208544,13020525.969101973,0.011266812676302985
Buy,96872000.0,0.003640437775208544,12667693.064489665,0.01490725045151153
Buy,96660000.0,0.0036484221824953657,12314860.159877356,0.018555672634006894
Buy,96219000.0,0.003665143975306354,11962027.255265048,0.02222081660931325
Buy,95594000.0,0.003689106933071135,11609194.35065274,0.025909923542384385
Buy,95040000.0,0.0037106111969697187,11256361.446040431,0.029620534739354103
Sell,96844000.0,0.014810267369677051,12689929.83642286,0.014810267369677051
Sell,96171000.0,0.007405133684838526,13401732.868471663,0.007405133684838526
Sell,96539000.0,0.003702566842419263,13758996.247821776,0.003702566842419263
Sell,96509000.0,0.0018512834212096314,13937572.426763447,0.0018512834212096314
Sell,96841000.0,0.0009256417106048157,14027167.67562568,0.0009256417106048157
Buy,95450000.0,0.003695402600804814,13674265.046064079,0.004621044311409629
Sell,98444000.0,0.0023105221557048147,13901608.360638736,0.0023105221557048147
Sell,98200000.0,0.0011552610778524073,14014998.275164919,0.0011552610778524073
Sell,98160000.0,0.0005776305389262037,14071670.138759065,0.0005776305389262037
Buy,96499000.0,0.003658239415053049,13718477.096924944,0.004235869953979253
Buy,95997000.0,0.00367736955647785,13365284.055090822,0.007913239510457103
Sell,96188000.0,0.003956619755228551,13745673.106436238,0.003956619755228551
Sell,96198000.0,0.0019783098776142757,13935887.405316172,0.0019783098776142757
Sell,96732000.0,0.0009891549388071378,14031522.499389093,0.0009891549388071378
Sell,96802000.0,0.0004945774694035689,14079374.6495382,0.0004945774694035689
Sell,97778000.0,0.00024728873470178446,14103541.957740922,0.00024728873470178446
Sell,97759000.0,0.00012364436735089223,14115623.263773924,0.00012364436735089223
Sell,97723000.0,6.182218367544611e-05,14121661.692304611,6.182218367544611e-05
Sell,98220000.0,3.091109183772306e-05,14124696.261701193,3.091109183772306e-05
Sell,98399000.0,1.545554591886153e-05,14126216.311558932,1.545554591886153e-05
Sell,98500000.0,7.727772959430764e-06,14126977.116602618,7.727772959430764e-06
Sell,99057000.0,3.863886479715382e-06,14127359.670233138,3.863886479715382e-06
Sell,99445000.0,1.931943239857691e-06,14127551.696267577,1.931943239857691e-06
Sell,99501000.0,9.659716199288455e-07,14127647.763352161,9.659716199288455e-07
Sell,99588000.0,4.829858099644228e-07,14127695.838893209,4.829858099644228e-07
Sell,98985000.0,2.414929049822114e-07,14127719.731116321,2.414929049822114e-07
Sell,99723000.0,1.207464524911057e-07,14127731.766294204,1.207464524911057e-07
Sell,99700000.0,6.037322624555285e-08,14127737.782495255,6.037322624555285e-08
Buy,98045000.0,0.003600560932171395,13774544.189103814,0.0036006213053976404
Sell,98524000.0,0.0018003106526988202,13951829.30894694,0.0018003106526988202
Sell,98505000.0,0.0009001553263494101,14040454.774468778,0.0009001553263494101
Sell,98413000.0,0.00045007766317470505,14084726.120788258,0.00045007766317470505
Sell,98650000.0,0.00022503883158735252,14106915.101483982,0.00022503883158735252
Sell,98856000.0,0.00011251941579367626,14118032.759241998,0.00011251941579367626
Buy,97138000.0,0.00363451008311327,13764807.105961902,0.003747029498906946
Sell,97949000.0,0.001873514749453473,13948224.247708023,0.001873514749453473
Sell,98080000.0,0.0009367573747267365,14040055.472439565,0.0009367573747267365
Sell,98050000.0,0.00046837868736336824,14085957.040470395,0.00046837868736336824
Sell,98176000.0,0.00023418934368168412,14108937.317589186,0.00023418934368168412
Sell,98365000.0,0.00011709467184084206,14120449.575976113,0.00011709467184084206
Sell,98643000.0,5.854733592042103e-05,14126221.973190883,5.854733592042103e-05
Sell,98188000.0,2.9273667960210515e-05,14129094.858939106,2.9273667960210515e-05
Sell,98288000.0,1.4636833980105258e-05,14130532.764764773,1.4636833980105258e-05
Sell,98431000.0,7.318416990052629e-06,14131252.76368797,7.318416990052629e-06
Sell,98175000.0,3.6592084950263144e-06,14131611.826860573,3.6592084950263144e-06
Sell,98290000.0,1.8296042475131572e-06,14131791.56874616,1.8296042475131572e-06
Sell,98722000.0,9.148021237565786e-07,14131881.834685875,9.148021237565786e-07
Sell,99459000.0,4.574010618782893e-07,14131927.304591762,4.574010618782893e-07
Sell,99359000.0,2.2870053093914465e-07,14131950.016686087,2.2870053093914465e-07
Sell,99550000.0,1.1435026546957233e-07,14131961.39456323,1.1435026546957233e-07
Sell,99635000.0,5.717513273478616e-08,14131967.088359257,5.717513273478616e-08
Sell,99747000.0,2.858756636739308e-08,14131969.938457478,2.858756636739308e-08
Sell,99825000.0,1.429378318369654e-08,14131971.364620946,1.429378318369654e-08
Sell,99870000.0,7.14689159184827e-09,14131972.07802413,7.14689159184827e-09
Sell,99469000.0,3.573445795924135e-09,14131972.433293486,3.573445795924135e-09
Sell,99469000.0,1.7867228979620676e-09,14131972.610928165,1.7867228979620676e-09
Sell,99497000.0,8.933614489810338e-10,14131972.699770505,8.933614489810338e-10
Sell,100410000.0,4.466807244905169e-10,14131972.74459929,4.466807244905169e-10
Sell,102226000.0,2.2334036224525845e-10,14131972.767419066,2.2334036224525845e-10
Sell,102247000.0,1.1167018112262922e-10,14131972.778831298,1.1167018112262922e-10
Sell,102247000.0,5.583509056131461e-11,14131972.784537414,5.583509056131461e-11
Buy,101087000.0,0.0034932550188984603,13778673.464782149,0.0034932550747335507
Buy,100434000.0,0.0035159674024273515,13425374.145026883,0.007009222477160902
Buy,99959000.0,0.0035326750977439612,13072074.825271618,0.010541897574904863
Buy,99527000.0,0.003548008782495088,12718775.505516352,0.014089906357399951
Sell,100695000.0,0.0070449531786999755,13427812.370065382,0.0070449531786999755
Sell,100651000.0,0.0035224765893499877,13782175.89086445,0.0035224765893499877
Sell,100728000.0,0.0017612382946749939,13959493.198805,0.0017612382946749939
Sell,100753000.0,0.0008806191473374969,14048173.85724622,0.0008806191473374969
Sell,101030000.0,0.00044030957366874847,14092636.09123586,0.00044030957366874847
Sell,101672000.0,0.00022015478683437423,14115008.47693414,0.00022015478683437423
Sell,101678000.0,0.00011007739341718712,14126195.329917409,0.00011007739341718712
Sell,101992000.0,5.503869670859356e-05,14131806.029918734,5.503869670859356e-05
Sell,102165000.0,2.751934835429678e-05,14134616.138386238,2.751934835429678e-05
Sell,102398000.0,1.375967417714839e-05,14136024.397021072,1.375967417714839e-05
Sell,102350000.0,6.879837088574195e-06,14136728.196271425,6.879837088574195e-06
Buy,99396000.0,0.0035540562835174186,13783292.500066826,0.003560936120605993
Buy,99396000.0,0.0035540562835174186,13429856.803862227,0.0071149924041234115
Buy,99396000.0,0.0035540562835174186,13076421.107657628,0.01066904868764083
Buy,99396000.0,0.0035540562835174186,12722985.41145303,0.014223104971158248
Buy,99151000.0,0.003562838280566987,12369549.71524843,0.017785943251725236
Sell,99799000.0,0.008892971625862618,13256615.635700248,0.008892971625862618
Buy,98839000.0,0.003574750653169603,12903114.10512633,0.012467722279032221
Sell,99372000.0,0.006233861139516111,13522275.618657747,0.006233861139516111
Sell,100256000.0,0.0031169305697580554,13834610.36436381,0.0031169305697580554
Sell,100337000.0,0.0015584652848790277,13990903.909787072,0.0015584652848790277
Sell,100783000.0,0.0007792326424395138,14069398.046488352,0.0007792326424395138
Sell,99736000.0,0.0003896163212197569,14108237.390514819,0.0003896163212197569
Sell,100104000.0,0.00019480816060987846,14127728.716086455,0.00019480816060987846
Buy,98340000.0,0.0035946524953304982,13774053.752213717,0.003789460655940377
Buy,97815000.0,0.0036139459836507814,13420378.788340978,0.007403406639591158
Sell,99170000.0,0.003701703319795579,13787293.157605994,0.003701703319795579
Sell,99493000.0,0.0018508516598977896,13971347.868412105,0.0018508516598977896
Sell,99510000.0,0.0009254258299488948,14063390.94818815,0.0009254258299488948
Sell,100311000.0,0.0004627129149744474,14109782.935804546,0.0004627129149744474
Sell,100542000.0,0.0002313564574872237,14133032.346232751,0.0002313564574872237
Sell,100626000.0,0.00011567822874361185,14144666.763559584,0.00011567822874361185
Sell,100715000.0,5.7839114371805924e-05,14150489.117330339,5.7839114371805924e-05
Sell,101204000.0,2.8919557185902962e-05,14153414.428808348,2.8919557185902962e-05
Sell,101193000.0,1.4459778592951481e-05,14154876.925569316,1.4459778592951481e-05
Sell,101294000.0,7.2298892964757404e-06,14155608.90380351,7.2298892964757404e-06
Sell,100930000.0,3.6149446482378702e-06,14155973.577738676,3.6149446482378702e-06
Sell,101020000.0,1.8074723241189351e-06,14156156.077297432,1.8074723241189351e-06
Sell,101095000.0,9.037361620594676e-07,14156247.394823132,9.037361620594676e-07
Buy,100171000.0,0.003531276578627216,13802338.93443527,0.003532180314789275
Sell,101236000.0,0.0017660901573946376,13981041.441657687,0.0017660901573946376
Sell,101530000.0,0.0008830450786973188,14070652.180714406,0.0008830450786973188
Sell,100961000.0,0.0004415225393486594,14115206.44953104,0.0004415225393486594
Sell,101109000.0,0.0002207612696743297,14137516.240270933,0.0002207612696743297
Sell,101182000.0,0.00011038063483716485,14148679.18939833,0.00011038063483716485
Sell,100901000.0,5.5190317418582424e-05,14154245.163237073,5.5190317418582424e-05
Sell,100930000.0,2.7595158709291212e-05,14157028.950015917,2.7595158709291212e-05
Buy,99700000.0,0.003548825564091711,13803034.043822877,0.0035764207228010025
Buy,99251000.0,0.0035648800388907273,13449039.137629837,0.00714130076169173
Sell,100201000.0,0.003570650380845865,13806642.985071568,0.003570650380845865
Sell,100091000.0,0.0017853251904229326,13985248.621214373,0.0017853251904229326
Sell,100378000.0,0.0008926625952114663,14074807.505353518,0.0008926625952114663
Sell,100491000.0,0.00044633129760573314,14119637.357642002,0.00044633129760573314
Sell,100851000.0,0.00022316564880286657,14142132.583249997,0.00022316564880286657
Sell,101394000.0,0.00011158282440143329,14153440.755232908,0.00011158282440143329
Sell,101088000.0,5.579141220071664e-05,14159077.777588315,5.579141220071664e-05
Buy,99090000.0,0.003571892755358369,13804961.866504313,0.0036276841675590855
Buy,98547000.0,0.0035915741030012154,13450845.955420312,0.007219258270560301
Sell,99948000.0,0.0036096291352801504,13811440.780626886,0.0036096291352801504
Sell,100000000.0,0.0018048145676400752,13991831.99666251,0.0018048145676400752
Sell,99975000.0,0.0009024072838200376,14082005.055778319,0.0009024072838200376
Sell,100195000.0,0.0004512036419100188,14127190.800505042,0.0004512036419100188
Buy,97531000.0,0.0036307581172713255,13772902.186262332,0.004081961759181344
Buy,96580000.0,0.0036665093180326116,13418613.572019622,0.0077484710772139555
Buy,96580000.0,0.0036665093180326116,13064324.957776912,0.011414980395246566
Buy,96220000.0,0.003680227290953956,12710036.343534201,0.015095207686200523
Buy,95798000.0,0.0036964390690368237,12355747.729291491,0.018791646755237347
Sell,97830000.0,0.009395823377618674,13274481.53362341,0.009395823377618674
Sell,98656000.0,0.004697911688809337,13737726.970606798,0.004697911688809337
Sell,98804000.0,0.0023489558444046684,13969697.160740731,0.0023489558444046684
Sell,98980000.0,0.0011744779222023342,14085888.860567948,0.0011744779222023342
Buy,95172000.0,0.0037280188757242228,13730908.357876176,0.004902496797926557
Buy,95172000.0,0.0037280188757242228,13375927.855184404,0.00863051567365078
Sell,98880000.0,0.00431525783682539,13802407.203742245,0.00431525783682539
Buy,98178000.0,0.0036219805155923487,13446630.512336716,0.007937238352417738
Buy,98178000.0,0.0036219805155923487,13090853.820931187,0.011559218868010087
Sell,99235000.0,0.0057796094340050435,13664106.593343586,0.0057796094340050435
Buy,97127000.0,0.003661475717258314,13308300.538325928,0.009441085151263358
Buy,97127000.0,0.003661475717258314,12952494.48330827,0.013102560868521672
Buy,96769000.0,0.0036750214633834003,12596688.428290613,0.016777582331905072
Buy,96284000.0,0.0036935332141388834,12240882.373272955,0.020471115546043955
Buy,95842000.0,0.003710566891239209,11885076.318255298,0.024181682437283164
Sell,96985000.0,0.012090841218641582,13057120.238727456,0.012090841218641582
Sell,97316000.0,0.006045420609320791,13645142.23266811,0.006045420609320791
Sell,97395000.0,0.0030227103046603955,13939391.904355448,0.0030227103046603955
Sell,97079000.0,0.0015113551523301978,14086039.390765095,0.0015113551523301978
Sell,97452000.0,0.0007556775761650989,14159644.86077196,0.0007556775761650989
Sell,97920000.0,0.00037783878808254944,14196624.335913938,0.00037783878808254944
Sell,98340000.0,0.00018891939404127472,14215193.379957352,0.00018891939404127472
Sell,98919000.0,9.445969702063736e-05,14224532.56679755,9.445969702063736e-05
Sell,99104000.0,4.722984851031868e-05,14229210.893370865,4.722984851031868e-05
Buy,97509000.0,0.003647541606004539,13873364.835882224,0.0036947714545148575
Sell,97841000.0,0.0018473857272574288,14054024.527789349,0.0018473857272574288
Sell,97899000.0,0.0009236928636287144,14144407.921141908,0.0009236928636287144
Sell,97910000.0,0.0004618464318143572,14189604.695588782,0.0004618464318143572
Sell,98018000.0,0.0002309232159071786,14212228.010049684,0.0002309232159071786
Sell,98045000.0,0.0001154616079535893,14223542.783184817,0.0001154616079535893
Buy,93755000.0,0.003793746636190528,13867682.136985675,0.003909208244144117
Sell,95542000.0,0.0019546041220720586,14054335.550623167,0.0019546041220720586
Sell,95791000.0,0.0009773020610360293,14147905.483981006,0.0009773020610360293
Buy,94382000.0,0.003770225554867038,13791886.045942526,0.004747527615903068
Buy,94002000.0,0.0037854665679396267,13435866.607904047,0.008532994183842695
Sell,96734000.0,0.0042664970919213474,13848375.57992912,0.0042664970919213474
Buy,95132000.0,0.003744968959494601,13491930.9705698,0.008011466051415948
Sell,96320000.0,0.004005733025707974,13877570.259503474,0.004005733025707974
