timestamp,open,high,low,close,volume,value
2025-01-01 11:10:00,140020000.0,140158000.0,140000000.0,140151000.0,3.05315487,427692067.47629
2025-01-01 11:15:00,140151000.0,140151000.0,140023000.0,140148000.0,3.90278047,546786075.04356
2025-01-01 11:20:00,140148000.0,140148000.0,140023000.0,140116000.0,4.00221944,560651805.61683
2025-01-01 11:25:00,140116000.0,140140000.0,140116000.0,140140000.0,2.90117605,406518466.18664
2025-01-01 11:30:00,140140000.0,140317000.0,140140000.0,140296000.0,5.10905511,716434984.92935
2025-01-01 11:35:00,140296000.0,140296000.0,140195000.0,140267000.0,2.31748754,325026600.32046
2025-01-01 11:40:00,140270000.0,140454000.0,140267000.0,140413000.0,4.68441953,657570624.10037
2025-01-01 11:45:00,140413000.0,140455000.0,140411000.0,140445000.0,3.71462216,521710938.78998
2025-01-01 11:50:00,140453000.0,140612000.0,140415000.0,140511000.0,3.92236378,551018485.13038
2025-01-01 11:55:00,140565000.0,140689000.0,140511000.0,140665000.0,4.20885481,591819190.11757
2025-01-01 12:00:00,140665000.0,140665000.0,140434000.0,140451000.0,5.20399326,731281403.54324
2025-01-01 12:05:00,140549000.0,140576000.0,140300000.0,140450000.0,5.37783989,755314590.74644
2025-01-01 12:10:00,140450000.0,140452000.0,140364000.0,140392000.0,3.38786138,475794782.56233
2025-01-01 12:15:00,140395000.0,140395000.0,140287000.0,140287000.0,3.11152815,436674497.70368
2025-01-01 12:20:00,140284000.0,140284000.0,140150000.0,140250000.0,3.48429536,488489336.69674
2025-01-01 12:25:00,140250000.0,140250000.0,140120000.0,140207000.0,1.83390066,257114276.77694
2025-01-01 12:30:00,140207000.0,140248000.0,140190000.0,140207000.0,1.65191535,231604746.24979
2025-01-01 12:35:00,140207000.0,140207000.0,140190000.0,140207000.0,4.51181561,632580855.85777
2025-01-01 12:40:00,140207000.0,140249000.0,140200000.0,140249000.0,2.74593848,385024847.19089
2025-01-01 12:45:00,140248000.0,140249000.0,140145000.0,140145000.0,5.63072868,789478325.67541
2025-01-01 12:50:00,140147000.0,140168000.0,140119000.0,140140000.0,2.49754407,349992019.64049
2025-01-01 12:55:00,140141000.0,140145000.0,140124000.0,140145000.0,1.79960542,252201373.53055
2025-01-01 13:00:00,140144000.0,140145000.0,140124000.0,140145000.0,3.04412509,426589451.89659
2025-01-01 13:05:00,140145000.0,140227000.0,140125000.0,140150000.0,5.80676471,813832141.4754
2025-01-01 13:10:00,140150000.0,140150000.0,140103000.0,140103000.0,10.50958943,1472591713.93251
2025-01-01 13:15:00,140125000.0,140168000.0,140103000.0,140140000.0,4.68559606,656562939.82837
2025-01-01 13:20:00,140140000.0,140249000.0,140128000.0,140149000.0,4.33435531,607743386.53099
2025-01-01 13:25:00,140244000.0,140248000.0,140128000.0,140223000.0,1.56408524,219250057.75376
2025-01-01 13:30:00,140194000.0,140223000.0,140130000.0,140195000.0,2.21679972,310745048.03682
2025-01-01 13:35:00,140130000.0,140199000.0,140000000.0,140004000.0,11.95590157,1674262590.58353
2025-01-01 13:40:00,140004000.0,140004000.0,139891000.0,139925000.0,7.56909952,1059468782.43705
2025-01-01 13:45:00,139925000.0,139992000.0,139895000.0,139958000.0,2.86417331,400823706.71647
2025-01-01 13:50:00,139959000.0,139959000.0,139908000.0,139932000.0,4.23730703,592974945.15923
2025-01-01 13:50:00,139959000.0,139959000.0,139908000.0,139932000.0,4.23730703,592974945.15923
2025-01-01 13:55:00,139913000.0,139947000.0,139700000.0,139737000.0,9.28006541,1297624596.81431
2025-01-01 13:55:00,139913000.0,139947000.0,139700000.0,139737000.0,9.28006541,1297624596.81431
2025-01-01 14:00:00,139737000.0,139744000.0,139627000.0,139681000.0,6.8710092,959798020.16958
2025-01-01 14:00:00,139737000.0,139744000.0,139627000.0,139681000.0,6.8710092,959798020.16958
2025-01-01 14:05:00,139681000.0,139689000.0,139632000.0,139686000.0,4.22264513,589832861.05017
2025-01-01 14:05:00,139681000.0,139689000.0,139632000.0,139686000.0,4.22264513,589832861.05017
2025-01-01 14:10:00,139686000.0,139949000.0,139685000.0,139944000.0,8.73389939,1221006551.55137
2025-01-01 14:10:00,139686000.0,139949000.0,139685000.0,139944000.0,8.73389939,1221006551.55137
2025-01-01 14:15:00,139944000.0,139949000.0,139722000.0,139946000.0,2.70333226,378125774.29094
2025-01-01 14:15:00,139944000.0,139949000.0,139722000.0,139946000.0,2.70333226,378125774.29094
2025-01-01 14:20:00,139946000.0,140250000.0,139945000.0,140170000.0,7.56760823,1060600361.67664
2025-01-01 14:20:00,139946000.0,140250000.0,139945000.0,140170000.0,7.56760823,1060600361.67664
2025-01-01 14:25:00,140170000.0,140497000.0,140077000.0,140437000.0,6.89883192,967943092.56995
2025-01-01 14:25:00,140170000.0,140497000.0,140077000.0,140437000.0,6.89883192,967943092.56995
2025-01-01 14:30:00,140437000.0,140481000.0,140299000.0,140299000.0,6.70897475,941792771.27638
2025-01-01 14:30:00,140437000.0,140481000.0,140299000.0,140299000.0,6.70897475,941792771.27638
2025-01-01 14:35:00,140322000.0,140363000.0,140256000.0,140256000.0,4.19334975,588323579.52064
2025-01-01 14:35:00,140322000.0,140363000.0,140256000.0,140256000.0,4.19334975,588323579.52064
2025-01-01 14:40:00,140256000.0,140257000.0,140155000.0,140177000.0,3.77726579,529578979.54046
2025-01-01 14:40:00,140256000.0,140257000.0,140155000.0,140177000.0,3.77726579,529578979.54046
2025-01-01 14:45:00,140212000.0,140294000.0,140177000.0,140288000.0,2.1701015,304391871.9623
2025-01-01 14:45:00,140212000.0,140294000.0,140177000.0,140288000.0,2.1701015,304391871.9623
2025-01-01 14:50:00,140288000.0,140293000.0,140177000.0,140246000.0,3.89380292,546030824.26582
2025-01-01 14:50:00,140288000.0,140293000.0,140177000.0,140246000.0,3.89380292,546030824.26582
2025-01-01 14:55:00,140245000.0,140249000.0,140177000.0,140233000.0,4.97451367,697475280.3976
2025-01-01 14:55:00,140245000.0,140249000.0,140177000.0,140233000.0,4.97451367,697475280.3976
2025-01-01 15:00:00,140248000.0,140372000.0,140177000.0,140220000.0,8.32394267,1167488326.72266
2025-01-01 15:00:00,140248000.0,140372000.0,140177000.0,140220000.0,8.32394267,1167488326.72266
2025-01-01 15:05:00,140220000.0,140221000.0,140000000.0,140094000.0,5.02908618,704854400.0397
2025-01-01 15:05:00,140220000.0,140221000.0,140000000.0,140094000.0,5.02908618,704854400.0397
2025-01-01 15:10:00,140051000.0,140094000.0,140043000.0,140056000.0,1.29956637,182031963.24953
2025-01-01 15:10:00,140051000.0,140094000.0,140043000.0,140056000.0,1.29956637,182031963.24953
2025-01-01 15:15:00,140056000.0,140176000.0,140054000.0,140173000.0,3.37867552,473451831.68182
2025-01-01 15:15:00,140056000.0,140176000.0,140054000.0,140173000.0,3.37867552,473451831.68182
2025-01-01 15:20:00,140173000.0,140214000.0,140090000.0,140214000.0,3.51392719,492442998.5524
2025-01-01 15:20:00,140173000.0,140214000.0,140090000.0,140214000.0,3.51392719,492442998.5524
2025-01-01 15:25:00,140214000.0,140216000.0,140090000.0,140106000.0,2.77168861,388412196.31632
2025-01-01 15:25:00,140214000.0,140216000.0,140090000.0,140106000.0,2.77168861,388412196.31632
2025-01-01 15:30:00,140106000.0,140106000.0,140001000.0,140001000.0,4.43258076,620910299.92575
2025-01-01 15:30:00,140106000.0,140106000.0,140001000.0,140001000.0,4.43258076,620910299.92575
2025-01-01 15:35:00,140005000.0,140200000.0,140000000.0,140131000.0,4.74851024,664993256.23508
2025-01-01 15:35:00,140005000.0,140200000.0,140000000.0,140131000.0,4.74851024,664993256.23508
2025-01-01 15:40:00,140131000.0,140199000.0,140131000.0,140198000.0,1.64795013,231021369.96141
2025-01-01 15:40:00,140131000.0,140199000.0,140131000.0,140198000.0,1.64795013,231021369.96141
2025-01-01 15:45:00,140194000.0,140216000.0,140194000.0,140216000.0,2.39695365,336050582.85293
2025-01-01 15:45:00,140194000.0,140216000.0,140194000.0,140216000.0,2.39695365,336050582.85293
2025-01-01 15:50:00,140216000.0,140216000.0,140200000.0,140211000.0,1.38120363,193661242.29225
2025-01-01 15:50:00,140216000.0,140216000.0,140200000.0,140211000.0,1.38120363,193661242.29225
2025-01-01 15:55:00,140211000.0,140216000.0,140209000.0,140215000.0,3.0573806,428682932.66667
2025-01-01 15:55:00,140211000.0,140216000.0,140209000.0,140215000.0,3.0573806,428682932.66667
2025-01-01 16:00:00,140216000.0,140216000.0,140202000.0,140215000.0,3.72905219,522863936.01273
2025-01-01 16:00:00,140216000.0,140216000.0,140202000.0,140215000.0,3.72905219,522863936.01273
2025-01-01 16:05:00,140215000.0,140215000.0,140197000.0,140200000.0,2.12696424,298210654.35745
2025-01-01 16:05:00,140215000.0,140215000.0,140197000.0,140200000.0,2.12696424,298210654.35745
2025-01-01 16:10:00,140200000.0,140215000.0,140073000.0,140100000.0,4.89800763,686487387.47429
2025-01-01 16:10:00,140200000.0,140215000.0,140073000.0,140100000.0,4.89800763,686487387.47429
2025-01-01 16:15:00,140100000.0,140210000.0,140073000.0,140209000.0,3.3279155,466250565.26449
2025-01-01 16:15:00,140100000.0,140210000.0,140073000.0,140209000.0,3.3279155,466250565.26449
2025-01-01 16:20:00,140209000.0,140210000.0,140070000.0,140204000.0,3.75679392,526455423.36184
2025-01-01 16:20:00,140209000.0,140210000.0,140070000.0,140204000.0,3.75679392,526455423.36184
2025-01-01 16:25:00,140204000.0,140206000.0,140105000.0,140199000.0,2.63022868,368660733.53934
2025-01-01 16:25:00,140204000.0,140206000.0,140105000.0,140199000.0,2.63022868,368660733.53934
2025-01-01 16:30:00,140199000.0,140205000.0,140128000.0,140205000.0,2.46979494,346239048.31194
2025-01-01 16:30:00,140199000.0,140205000.0,140128000.0,140205000.0,2.46979494,346239048.31194
2025-01-01 16:35:00,140205000.0,140208000.0,140190000.0,140198000.0,2.51744693,352939604.55042
2025-01-01 16:35:00,140205000.0,140208000.0,140190000.0,140198000.0,2.51744693,352939604.55042
2025-01-01 16:40:00,140198000.0,140198000.0,140114000.0,140184000.0,2.64946792,371346622.80254
2025-01-01 16:40:00,140198000.0,140198000.0,140114000.0,140184000.0,2.64946792,371346622.80254
2025-01-01 16:45:00,140184000.0,140190000.0,140114000.0,140190000.0,2.03577532,285355223.66015
2025-01-01 16:45:00,140184000.0,140190000.0,140114000.0,140190000.0,2.03577532,285355223.66015
2025-01-01 16:50:00,140190000.0,140216000.0,140180000.0,140215000.0,2.79683262,392125285.23163
2025-01-01 16:50:00,140190000.0,140216000.0,140180000.0,140215000.0,2.79683262,392125285.23163
2025-01-01 16:55:00,140211000.0,140224000.0,140203000.0,140222000.0,2.63958507,370115282.61589
2025-01-01 16:55:00,140211000.0,140224000.0,140203000.0,140222000.0,2.63958507,370115282.61589
2025-01-01 17:00:00,140222000.0,140436000.0,140215000.0,140315000.0,6.25329356,877318749.46009
2025-01-01 17:00:00,140222000.0,140436000.0,140215000.0,140315000.0,6.25329356,877318749.46009
2025-01-01 17:05:00,140435000.0,140447000.0,140243000.0,140401000.0,4.94512892,693941167.98783
2025-01-01 17:05:00,140435000.0,140447000.0,140243000.0,140401000.0,4.94512892,693941167.98783
2025-01-01 17:10:00,140306000.0,140415000.0,140306000.0,140413000.0,5.5711135,782173059.28468
2025-01-01 17:10:00,140306000.0,140415000.0,140306000.0,140413000.0,5.5711135,782173059.28468
2025-01-01 17:15:00,140413000.0,140415000.0,140307000.0,140370000.0,4.56502099,640921081.23858
2025-01-01 17:15:00,140413000.0,140415000.0,140307000.0,140370000.0,4.56502099,640921081.23858
2025-01-01 17:20:00,140370000.0,140414000.0,140306000.0,140312000.0,3.3713108,473136587.75345
2025-01-01 17:20:00,140370000.0,140414000.0,140306000.0,140312000.0,3.3713108,473136587.75345
2025-01-01 17:25:00,140312000.0,140312000.0,139760000.0,139835000.0,20.77549686,2908547878.68761
2025-01-01 17:25:00,140312000.0,140312000.0,139760000.0,139835000.0,20.77549686,2908547878.68761
2025-01-01 17:30:00,139802000.0,140167000.0,139801000.0,140009000.0,13.17924812,1845828601.66053
2025-01-01 17:30:00,139802000.0,140167000.0,139801000.0,140009000.0,13.17924812,1845828601.66053
2025-01-01 17:35:00,140009000.0,140100000.0,139940000.0,139944000.0,4.0191747,562666876.22752
2025-01-01 17:35:00,140009000.0,140100000.0,139940000.0,139944000.0,4.0191747,562666876.22752
2025-01-01 17:40:00,139940000.0,140091000.0,139940000.0,140080000.0,2.11831032,296605174.13686
2025-01-01 17:40:00,139940000.0,140091000.0,139940000.0,140080000.0,2.11831032,296605174.13686
2025-01-01 17:45:00,140009000.0,140080000.0,139800000.0,139808000.0,10.97198161,1535042715.83432
2025-01-01 17:45:00,140009000.0,140080000.0,139800000.0,139808000.0,10.97198161,1535042715.83432
2025-01-01 17:50:00,139809000.0,140086000.0,139808000.0,140065000.0,3.15328049,441271743.75171
2025-01-01 17:50:00,139809000.0,140086000.0,139808000.0,140065000.0,3.15328049,441271743.75171
2025-01-01 17:55:00,140037000.0,140065000.0,139926000.0,139933000.0,2.68344223,375665069.52778
2025-01-01 17:55:00,140037000.0,140065000.0,139926000.0,139933000.0,2.68344223,375665069.52778
2025-01-01 18:00:00,139956000.0,139956000.0,139880000.0,139891000.0,2.44577057,342197211.28315
2025-01-01 18:00:00,139956000.0,139956000.0,139880000.0,139891000.0,2.44577057,342197211.28315
2025-01-01 18:05:00,139888000.0,139925000.0,139680000.0,139714000.0,6.5661795,917818492.56583
2025-01-01 18:05:00,139888000.0,139925000.0,139680000.0,139714000.0,6.5661795,917818492.56583
2025-01-01 18:10:00,139714000.0,139715000.0,139500000.0,139579000.0,15.3746236,2145995853.55376
